"";"ASV0001";"ASV0003";"ASV0006";"ASV0008";"ASV0013";"ASV0016";"ASV0017";"ASV0020";"ASV0021";"ASV0023";"ASV0025";"ASV0028";"ASV0029";"ASV0030";"ASV0031";"ASV0032";"ASV0033";"ASV0034";"ASV0035";"ASV0036";"ASV0037";"ASV0038";"ASV0039";"ASV0040";"ASV0041";"ASV0042";"ASV0043";"ASV0045";"ASV0046";"ASV0048";"ASV0050";"ASV0052";"ASV0053";"ASV0054";"ASV0056";"ASV0063";"ASV0064";"ASV0069";"ASV0071";"ASV0072";"ASV0073";"ASV0075";"ASV0077";"ASV0079";"ASV0081";"ASV0083";"ASV0085";"ASV0086";"ASV0093";"ASV0097";"ASV0101";"ASV0102";"ASV0104";"ASV0107";"ASV0118";"ASV0120";"ASV0124";"ASV0127";"ASV0128";"ASV0131";"ASV0134";"ASV0135";"ASV0142";"ASV0143";"ASV0145";"ASV0147";"ASV0183";"ASV0190";"ASV0205";"ASV0206";"ASV0210";"ASV0214";"ASV0221";"ASV0223";"ASV0238";"ASV0251";"ASV0255";"ASV0257";"ASV0259";"ASV0261";"ASV0270";"ASV0271";"ASV0273";"ASV0277";"ASV0279";"ASV0283";"ASV0302";"ASV0308";"ASV0315";"ASV0325";"ASV0348";"ASV0349";"ASV0351";"ASV0352";"ASV0355";"ASV0357";"ASV0366";"ASV0371";"ASV0382";"ASV0383";"ASV0386";"ASV0387";"ASV0395";"ASV0400";"ASV0403";"ASV0413";"ASV0425";"ASV0427";"ASV0434";"ASV0435";"ASV0442";"ASV0445";"ASV0448";"ASV0451";"ASV0452";"ASV0454";"ASV0456";"ASV0462";"ASV0468";"ASV0469";"ASV0470";"ASV0501";"ASV0506";"ASV0507";"ASV0510";"ASV0536";"ASV0540";"ASV0559";"ASV0561";"ASV0569";"ASV0602";"ASV0603";"ASV0615";"ASV0618";"ASV0631";"ASV0637";"ASV0638";"ASV0646";"ASV0652";"ASV0662";"ASV0676";"ASV0677";"ASV0682";"ASV0688";"ASV0690";"ASV0701";"ASV0711";"ASV0720";"ASV0724";"ASV0731";"ASV0744";"ASV0765";"ASV0772";"ASV0775";"ASV0790";"ASV0793";"ASV0799";"ASV0834";"ASV0838";"ASV0840";"ASV0848";"ASV0860";"ASV0865";"ASV0867";"ASV0876";"ASV0882";"ASV0898";"ASV0911";"ASV0929";"ASV0930";"ASV0932";"ASV0939";"ASV0940";"ASV0956";"ASV0962";"ASV0963";"ASV0969";"ASV0986";"ASV0998";"ASV1041";"ASV1045";"ASV1047";"ASV1054";"ASV1056";"ASV1067";"ASV1072";"ASV1078";"ASV1079";"ASV1081";"ASV1082";"ASV1107";"ASV1111";"ASV1112";"ASV1119";"ASV1151";"ASV1154";"ASV1175";"ASV1188";"ASV1189";"ASV1191";"ASV1198";"ASV1207";"ASV1212";"ASV1228";"ASV1250";"ASV1252";"ASV1256";"ASV1257";"ASV1260";"ASV1265";"ASV1267";"ASV1272";"ASV1274";"ASV1283";"ASV1284";"ASV1285";"ASV1293";"ASV1297";"ASV1303";"ASV1328";"ASV1335";"ASV1337";"ASV1341";"ASV1347";"ASV1348";"ASV1351";"ASV1363";"ASV1365";"ASV1389";"ASV1403";"ASV1406";"ASV1411";"ASV1412";"ASV1419";"ASV1436";"ASV1453";"ASV1476";"ASV1477";"ASV1480";"ASV1488";"ASV1491";"ASV1506";"ASV1511";"ASV1519";"ASV1522";"ASV1534";"ASV1538";"ASV1539";"ASV1559";"ASV1568";"ASV1593";"ASV1595";"ASV1601";"ASV1608";"ASV1609";"ASV1610";"ASV1611";"ASV1619";"ASV1662";"ASV1666";"ASV1676";"ASV1691";"ASV1728";"ASV1738";"ASV1742";"ASV1748";"ASV1750";"ASV1760";"ASV1773";"ASV1793";"ASV1808";"ASV1811";"ASV1831";"ASV1860";"ASV1874";"ASV1924";"ASV1929";"ASV1933";"ASV1941";"ASV1955";"ASV1957";"ASV1969";"ASV1973";"ASV1989";"ASV1998";"ASV2001";"ASV2003";"ASV2005";"ASV2007";"ASV2016";"ASV2027";"ASV2036";"ASV2050";"ASV2055";"ASV2089";"ASV2103";"ASV2108";"ASV2121";"ASV2126";"ASV2137";"ASV2158";"ASV2169";"ASV2203";"ASV2210";"ASV2226";"ASV2227";"ASV2228";"ASV2245";"ASV2249";"ASV2262";"ASV2263";"ASV2287";"ASV2302";"ASV2308";"ASV2336";"ASV2350";"ASV2352";"ASV2376";"ASV2384";"ASV2404";"ASV2408";"ASV2419";"ASV2444";"ASV2446";"ASV2450";"ASV2459";"ASV2461";"ASV2474";"ASV2480";"ASV2482";"ASV2503";"ASV2524";"ASV2536";"ASV2538";"ASV2556";"ASV2565";"ASV2566";"ASV2590";"ASV2605";"ASV2628";"ASV2662";"ASV2665";"ASV2683";"ASV2691";"ASV2705";"ASV2726";"ASV2727";"ASV2746";"ASV2759";"ASV2774";"ASV2779";"ASV2799";"ASV2805";"ASV2813";"ASV2823";"ASV2833";"ASV2852";"ASV2854";"ASV2870";"ASV2922";"ASV2923";"ASV2926";"ASV2935";"ASV2954";"ASV2955";"ASV2965";"ASV3010";"ASV3042";"ASV3065";"ASV3134";"ASV3135";"ASV3170";"ASV3185";"ASV3188";"ASV3238";"ASV3255";"ASV3261";"ASV3281";"ASV3285";"ASV3297";"ASV3300";"ASV3302";"ASV3314";"ASV3319";"ASV3332";"ASV3333";"ASV3334";"ASV3376";"ASV3378";"ASV3381";"ASV3388";"ASV3404";"ASV3412";"ASV3439";"ASV3445";"ASV3511";"ASV3519";"ASV3520";"ASV3536";"ASV3559";"ASV3592";"ASV3621";"ASV3658";"ASV3695";"ASV3748";"ASV3749";"ASV3777";"ASV3785";"ASV3796";"ASV3800";"ASV3846";"ASV3869";"ASV3956";"ASV3961";"ASV3973";"ASV3982";"ASV4011";"ASV4031";"ASV4033";"ASV4052";"ASV4056";"ASV4107";"ASV4111";"ASV4118";"ASV4135";"ASV4159";"ASV4160";"ASV4167";"ASV4214";"ASV4231";"ASV4243";"ASV4249";"ASV4267";"ASV4275";"ASV4303";"ASV4314";"ASV4318";"ASV4320";"ASV4327";"ASV4332";"ASV4422";"ASV4424";"ASV4430";"ASV4444";"ASV4447";"ASV4501";"ASV4506";"ASV4509";"ASV4596";"ASV4599";"ASV4635";"ASV4679";"ASV4682";"ASV4683";"ASV4685";"ASV4729";"ASV4766";"ASV4767";"ASV4769";"ASV4773";"ASV4780";"ASV4786";"ASV4787";"ASV4843";"ASV4872";"ASV4896";"ASV4899";"ASV4902";"ASV4903";"ASV4907";"ASV5019";"ASV5036";"ASV5150";"ASV5157";"ASV5164";"ASV5308";"ASV5309";"ASV5310";"ASV5407";"ASV5433";"ASV5434";"ASV5437";"ASV5438";"ASV5447";"ASV5454";"ASV5455";"ASV5459";"ASV5460";"ASV5589";"ASV5599";"ASV5600";"ASV5601";"ASV5616";"ASV5653";"ASV5753";"ASV5760";"ASV5761";"ASV5771";"ASV5927";"ASV5947";"ASV5948";"ASV5949";"ASV5963";"ASV5964";"ASV6099";"ASV6149";"ASV6152";"ASV6158";"ASV6179"
"C4F18";0;32;63;0;0;0;57;522;262;5;0;375;206;2755;80;0;353;181;0;0;0;1;0;0;2298;89;0;2057;60;35;0;223;0;232;0;48;20;1524;196;25;31;40;197;1300;186;0;22;36;1269;42;0;20;4;37;36;137;1009;175;0;971;0;0;3;0;0;5;550;0;0;0;0;618;85;0;0;0;412;405;0;0;0;35;0;0;22;0;0;0;88;0;0;0;0;126;0;42;0;0;0;23;0;15;0;0;0;0;0;0;19;0;130;0;0;0;67;0;0;81;0;19;0;21;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;10;0;24;0;0;0;0;0;0;0;0;12;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;38;0;0;0;0;0;0;5;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;8;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"C4A18";782;680;577;368;847;730;614;0;146;315;71;0;107;31;0;152;0;80;213;37;0;199;0;93;0;0;123;0;0;169;29;166;14;0;964;182;123;72;119;726;116;0;0;0;101;756;260;0;110;137;949;198;191;104;194;0;135;0;0;64;727;0;155;151;659;146;70;0;0;47;279;0;43;462;116;101;53;50;85;258;8;48;86;188;24;0;0;0;30;68;2;0;0;152;0;34;0;50;0;32;57;26;0;0;153;0;0;0;16;0;0;0;0;54;29;0;0;0;0;25;0;40;0;126;0;0;0;0;14;16;0;0;0;0;16;130;0;0;38;0;90;6;0;0;0;50;10;0;0;0;46;0;0;0;41;0;0;7;37;0;57;0;0;0;0;48;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;86;0;0;0;33;0;0;0;0;0;0;0;0;0;0;13;44;0;0;9;0;0;0;0;0;0;0;0;0;15;0;0;0;0;6;0;0;0;0;0;0;0;0;0;46;0;0;3;0;0;0;0;0;0;0;0;0;0;25;0;0;37;0;0;0;0;0;0;0;14;2;0;8;9;0;1;14;0;0;0;0;0;0;0;0;0;4;0;8;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;10;0;0;5;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F1A17";556;449;449;323;161;119;124;0;461;95;0;0;328;0;0;507;0;365;77;28;0;65;0;340;0;0;399;0;0;0;28;280;13;0;78;716;0;24;233;0;0;0;57;0;190;0;0;0;87;587;15;0;48;501;0;0;83;0;0;68;0;22;40;67;0;48;0;100;0;0;2;53;0;0;52;46;0;0;68;0;0;1114;0;0;0;0;0;0;0;73;0;67;151;94;0;835;0;0;0;791;0;0;0;0;0;40;0;0;0;0;0;97;0;0;0;0;0;0;106;72;0;0;75;85;0;0;20;0;0;0;0;0;64;0;0;59;0;0;17;0;43;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;16;0;0;0;0;38;0;7;19;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;9;0;0;0;0;21;7;0;0;0;6;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;11;1;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;52;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F1F18";253;179;201;98;0;0;37;7166;61;20;0;5496;0;109;0;119;5038;0;0;0;0;0;9;0;81;0;0;81;0;51;0;0;0;3294;30;43;35;46;75;0;24;0;109;54;0;0;16;0;79;0;0;15;19;0;13;86;0;91;0;41;0;0;0;0;0;0;25;0;0;106;0;30;71;0;0;0;23;28;0;0;19;0;0;0;26;0;0;0;171;19;0;0;35;0;0;0;0;0;0;0;0;14;48;0;0;0;0;0;20;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;32;0;0;16;0;0;119;5;0;0;0;0;0;0;16;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F1A18";2791;2033;1895;1279;372;308;227;0;66;115;911;0;43;0;0;299;8;57;102;108;737;76;667;241;0;0;208;0;0;1019;87;0;85;0;57;197;715;0;42;57;768;0;173;0;0;48;388;0;0;131;48;328;141;113;292;166;0;162;81;0;42;35;109;23;39;99;0;27;0;0;22;0;88;26;38;22;0;0;0;35;394;9;29;27;124;0;0;0;0;0;0;31;83;0;0;10;0;0;0;10;0;74;0;0;12;0;24;0;84;0;0;65;0;0;48;0;0;0;41;0;0;0;36;0;0;0;0;0;86;15;0;0;0;0;93;0;21;0;33;0;9;154;97;0;0;0;74;33;0;32;51;0;0;1;48;0;0;11;0;11;33;35;0;4;0;0;0;0;0;0;33;5;6;0;0;42;0;0;0;20;0;0;0;0;0;0;0;7;0;0;0;0;0;3;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;15;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;1;0;0;0;0;0;0;0;0;4;3;0;0;0;9;0;6;0;0;0;0;0;0;8;0;0;0;0;0;0;29;0;0;0;0;0;5;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F2A17";681;491;510;313;197;187;211;0;647;138;67;0;495;0;0;193;0;380;107;33;89;110;76;124;0;0;178;0;0;38;18;234;26;0;92;213;0;5;178;58;0;0;291;0;185;83;27;46;0;136;7;0;84;161;0;220;40;227;0;0;12;0;83;5;6;59;0;46;0;0;1;0;166;10;0;0;0;0;0;2;26;71;0;1;0;0;135;0;0;0;0;0;58;0;0;61;0;0;0;56;0;0;0;0;2;0;0;0;0;0;0;43;0;0;0;0;0;0;37;58;0;26;87;67;0;0;0;0;0;0;0;0;21;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;97;0;11;0;0;0;0;0;3;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;17;0;9;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;2;0;0;8;0;0;0;0;0;0;6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;8;0;0;0;0;14;0;14;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F2F18";672;538;507;375;36;73;50;4012;37;36;0;3097;34;17;0;85;2798;20;36;32;0;20;0;80;12;0;42;9;0;121;20;75;17;1873;59;12;62;0;0;0;82;0;193;4;0;0;41;38;0;10;0;38;17;21;30;119;0;121;0;0;0;0;15;0;0;34;0;0;0;51;1;0;73;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;82;0;0;27;8;0;0;0;0;0;77;0;0;32;94;0;1;0;0;0;27;0;0;15;0;0;110;0;0;35;20;14;0;0;0;0;0;0;0;0;14;0;0;0;0;0;7;0;0;0;0;49;20;21;17;0;0;0;5;0;0;37;0;0;0;38;0;0;41;0;0;10;0;0;42;7;0;0;0;0;0;0;8;17;25;0;0;0;0;21;0;0;0;0;0;0;0;0;0;2;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;7;0;0;0;23;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F2A18";6340;4775;4375;2980;948;707;668;0;133;237;291;0;96;0;0;233;0;99;168;252;210;161;168;174;0;0;172;0;0;354;222;48;182;0;194;132;246;5;0;162;268;0;37;0;0;149;123;42;0;85;136;102;153;90;87;46;0;73;0;0;88;0;97;42;99;106;15;58;0;0;80;16;0;64;0;23;0;8;0;55;101;8;0;68;37;0;0;0;0;0;0;0;47;0;0;4;0;24;0;7;0;30;0;0;56;0;52;0;21;0;0;51;0;0;73;34;0;0;44;35;0;49;0;0;0;0;0;0;33;0;0;0;25;0;42;0;53;0;0;0;29;41;0;0;0;96;18;32;0;35;26;0;27;1;0;0;0;12;0;0;0;0;0;8;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;3;0;0;0;0;0;5;0;0;0;0;0;3;49;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;2;15;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;12;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F3A17";368;286;235;155;82;53;61;0;231;52;115;0;231;0;0;73;0;190;42;0;80;32;80;0;0;0;49;0;0;0;0;92;0;0;0;82;56;0;58;35;0;0;180;0;56;24;0;0;0;68;0;0;27;58;0;128;0;119;0;0;18;0;25;0;3;24;0;18;0;0;0;0;85;0;0;0;0;0;0;3;0;24;0;2;0;0;0;0;0;0;0;0;0;0;0;23;0;19;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;16;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;4;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F3F18";1118;949;851;517;165;104;117;808;69;75;16;596;52;12;0;382;619;48;61;51;0;55;0;344;5;23;308;7;0;43;55;64;37;394;68;109;38;0;90;50;28;0;156;5;37;65;12;49;0;64;11;14;65;54;15;113;0;123;0;11;17;0;72;0;13;54;0;0;0;197;10;0;74;7;0;0;0;0;0;2;22;0;0;11;39;0;0;0;31;66;0;22;37;0;0;0;0;0;187;0;0;27;153;0;6;0;0;0;28;0;23;31;0;0;134;0;0;30;30;36;0;0;0;0;0;0;0;0;17;0;0;0;0;0;4;0;0;0;0;0;56;0;14;0;0;0;9;0;0;69;0;0;55;28;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;24;3;0;0;0;0;0;7;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;16;1;0;0;7;0;0;0;0;19;0;0;0;12;0;0;0;0;0;0;0;0;1;0;15;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;1;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
