"";"ASV0001";"ASV0003";"ASV0006";"ASV0008";"ASV0013";"ASV0016";"ASV0017";"ASV0021";"ASV0023";"ASV0025";"ASV0028";"ASV0029";"ASV0030";"ASV0031";"ASV0032";"ASV0034";"ASV0035";"ASV0036";"ASV0037";"ASV0038";"ASV0039";"ASV0040";"ASV0041";"ASV0042";"ASV0043";"ASV0045";"ASV0046";"ASV0048";"ASV0050";"ASV0052";"ASV0053";"ASV0056";"ASV0063";"ASV0064";"ASV0071";"ASV0072";"ASV0073";"ASV0075";"ASV0077";"ASV0079";"ASV0081";"ASV0083";"ASV0085";"ASV0086";"ASV0093";"ASV0096";"ASV0097";"ASV0098";"ASV0101";"ASV0102";"ASV0104";"ASV0107";"ASV0118";"ASV0120";"ASV0126";"ASV0127";"ASV0128";"ASV0131";"ASV0134";"ASV0135";"ASV0136";"ASV0142";"ASV0143";"ASV0145";"ASV0147";"ASV0190";"ASV0195";"ASV0205";"ASV0206";"ASV0210";"ASV0213";"ASV0214";"ASV0221";"ASV0223";"ASV0238";"ASV0251";"ASV0259";"ASV0261";"ASV0270";"ASV0273";"ASV0277";"ASV0279";"ASV0308";"ASV0315";"ASV0325";"ASV0343";"ASV0348";"ASV0349";"ASV0355";"ASV0371";"ASV0382";"ASV0386";"ASV0387";"ASV0395";"ASV0397";"ASV0403";"ASV0405";"ASV0423";"ASV0425";"ASV0434";"ASV0435";"ASV0442";"ASV0449";"ASV0451";"ASV0452";"ASV0456";"ASV0462";"ASV0469";"ASV0477";"ASV0501";"ASV0506";"ASV0510";"ASV0556";"ASV0559";"ASV0561";"ASV0569";"ASV0602";"ASV0612";"ASV0618";"ASV0624";"ASV0631";"ASV0641";"ASV0652";"ASV0676";"ASV0688";"ASV0690";"ASV0691";"ASV0711";"ASV0712";"ASV0719";"ASV0720";"ASV0724";"ASV0727";"ASV0729";"ASV0731";"ASV0741";"ASV0742";"ASV0744";"ASV0748";"ASV0772";"ASV0775";"ASV0792";"ASV0793";"ASV0799";"ASV0815";"ASV0828";"ASV0832";"ASV0834";"ASV0835";"ASV0838";"ASV0840";"ASV0865";"ASV0867";"ASV0869";"ASV0876";"ASV0882";"ASV0892";"ASV0895";"ASV0898";"ASV0911";"ASV0919";"ASV0929";"ASV0932";"ASV0939";"ASV0940";"ASV0961";"ASV0963";"ASV0966";"ASV0969";"ASV0986";"ASV0993";"ASV1041";"ASV1047";"ASV1056";"ASV1067";"ASV1079";"ASV1111";"ASV1112";"ASV1114";"ASV1119";"ASV1120";"ASV1134";"ASV1138";"ASV1154";"ASV1160";"ASV1170";"ASV1188";"ASV1191";"ASV1207";"ASV1212";"ASV1237";"ASV1244";"ASV1256";"ASV1257";"ASV1272";"ASV1276";"ASV1283";"ASV1284";"ASV1335";"ASV1342";"ASV1349";"ASV1351";"ASV1389";"ASV1403";"ASV1411";"ASV1412";"ASV1458";"ASV1463";"ASV1465";"ASV1468";"ASV1477";"ASV1506";"ASV1508";"ASV1511";"ASV1522";"ASV1532";"ASV1534";"ASV1536";"ASV1559";"ASV1562";"ASV1573";"ASV1575";"ASV1581";"ASV1593";"ASV1636";"ASV1642";"ASV1676";"ASV1691";"ASV1696";"ASV1742";"ASV1754";"ASV1773";"ASV1791";"ASV1795";"ASV1808";"ASV1846";"ASV1860";"ASV1870";"ASV1912";"ASV1924";"ASV1929";"ASV1934";"ASV1941";"ASV1955";"ASV1969";"ASV1984";"ASV1985";"ASV1990";"ASV2007";"ASV2015";"ASV2037";"ASV2046";"ASV2055";"ASV2080";"ASV2088";"ASV2097";"ASV2103";"ASV2146";"ASV2164";"ASV2165";"ASV2181";"ASV2194";"ASV2208";"ASV2225";"ASV2242";"ASV2259";"ASV2290";"ASV2317";"ASV2319";"ASV2376";"ASV2406";"ASV2418";"ASV2446";"ASV2480";"ASV2544";"ASV2590";"ASV2670";"ASV2691";"ASV2705";"ASV2711";"ASV2742";"ASV2759";"ASV2764";"ASV2833";"ASV2933";"ASV2935";"ASV3081";"ASV3127";"ASV3172";"ASV3215";"ASV3227";"ASV3255";"ASV3297";"ASV3300";"ASV3302";"ASV3307";"ASV3314";"ASV3325";"ASV3349";"ASV3363";"ASV3378";"ASV3394";"ASV3433";"ASV3506";"ASV3511";"ASV3572";"ASV3586";"ASV3587";"ASV3621";"ASV3661";"ASV3701";"ASV3703";"ASV3733";"ASV3753";"ASV3755";"ASV3777";"ASV3778";"ASV3886";"ASV3888";"ASV3954";"ASV3956";"ASV3958";"ASV3982";"ASV3988";"ASV4011";"ASV4012";"ASV4016";"ASV4017";"ASV4018";"ASV4056";"ASV4069";"ASV4077";"ASV4090";"ASV4091";"ASV4135";"ASV4211";"ASV4267";"ASV4269";"ASV4292";"ASV4295";"ASV4353";"ASV4357";"ASV4430";"ASV4461";"ASV4478";"ASV4538";"ASV4660";"ASV4742";"ASV4744";"ASV4857";"ASV4866";"ASV4869";"ASV4870";"ASV4917";"ASV4983";"ASV4987";"ASV4992";"ASV5076";"ASV5119";"ASV5120";"ASV5248";"ASV5251";"ASV5253";"ASV5255";"ASV5368";"ASV5542";"ASV5543";"ASV5546";"ASV5550";"ASV5552";"ASV5553";"ASV5726";"ASV5730";"ASV5888";"ASV5889";"ASV6094";"ASV6099";"ASV6104"
"C4F18";0;32;63;0;0;0;57;262;5;0;375;206;2755;80;0;181;0;0;0;1;0;0;2298;89;0;2057;60;35;0;223;0;0;48;20;196;25;31;40;197;1300;186;0;22;36;1269;489;42;1171;0;20;4;37;36;137;346;175;0;971;0;0;0;3;0;0;5;0;0;0;0;0;0;618;85;0;0;0;0;0;0;0;0;22;0;88;0;0;0;0;0;0;0;0;15;0;68;0;67;11;0;19;0;130;0;0;67;0;81;19;0;21;54;0;0;0;0;0;0;27;0;32;0;0;0;0;0;0;90;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;68;0;10;0;0;0;0;0;0;0;0;0;0;0;12;6;5;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;6;0;0;11;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"C4A18";782;680;577;368;847;730;614;146;315;71;0;107;31;0;152;80;213;37;0;199;0;93;0;0;123;0;0;169;29;166;14;964;182;123;119;726;116;0;0;0;101;756;260;0;110;0;137;62;949;198;191;104;194;0;0;0;0;64;727;0;3;155;151;659;146;0;2;0;47;279;7;0;43;462;116;101;85;258;8;86;188;24;0;30;68;0;2;0;0;50;0;57;26;0;0;153;0;75;0;16;0;0;0;54;29;0;0;25;0;40;0;0;74;0;14;16;0;58;0;0;16;26;38;90;0;0;0;10;0;31;0;0;0;58;0;70;54;46;29;0;0;17;0;0;9;16;0;7;0;37;0;0;0;29;0;48;0;45;0;0;0;0;0;0;0;50;0;18;0;0;27;0;0;0;0;0;0;0;0;0;0;18;33;0;0;0;13;0;9;0;0;38;0;0;15;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;15;0;0;2;0;0;0;0;38;0;29;0;0;0;0;0;0;0;0;4;0;0;8;8;0;0;0;0;0;0;0;31;0;41;0;26;0;0;0;0;0;0;0;64;0;0;0;0;0;11;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F1A17";556;449;449;323;161;119;124;461;95;0;0;328;0;0;507;365;77;28;0;65;0;340;0;0;399;0;0;0;28;280;13;78;716;0;233;0;0;0;57;0;190;0;0;0;87;0;587;5;15;0;48;501;0;0;0;0;0;68;0;22;0;40;67;0;48;100;0;0;0;2;0;53;0;0;52;46;68;0;0;0;0;0;0;0;73;0;0;67;0;0;0;0;0;0;33;0;0;68;0;0;0;0;0;0;0;0;0;72;0;0;75;0;0;0;0;0;0;22;0;0;0;10;17;43;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;16;30;0;0;0;0;0;0;0;7;0;19;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;21;0;7;0;0;0;0;0;7;6;0;0;0;0;0;0;7;0;0;0;0;0;0;0;27;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;19;6;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F1F18";253;179;201;98;0;0;37;61;20;0;5496;0;109;0;119;0;0;0;0;0;9;0;81;0;0;81;0;51;0;0;0;30;43;35;75;0;24;0;109;54;0;0;16;0;79;960;0;39;0;15;19;0;13;86;718;91;0;41;0;0;0;0;0;0;0;0;0;0;106;0;0;30;71;0;0;0;0;0;19;0;0;26;0;171;19;0;0;0;0;0;0;0;14;48;121;0;125;0;0;20;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;43;69;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;36;0;0;32;0;0;0;0;0;0;16;119;5;0;0;0;0;0;0;0;0;0;16;9;13;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;21;1;6;0;11;0;0;0;0;18;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;23;0;0;4;3;7;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;7;0;0;0;11;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F1A18";2791;2033;1895;1279;372;308;227;66;115;911;0;43;0;0;299;57;102;108;737;76;667;241;0;0;208;0;0;1019;87;0;85;57;197;715;42;57;768;0;173;0;0;48;388;0;0;0;131;0;48;328;141;113;292;166;0;162;81;0;42;35;5;109;23;39;99;27;1;0;0;22;3;0;88;26;38;22;0;35;394;29;27;124;0;0;0;0;0;31;0;0;0;0;74;0;4;12;0;0;24;84;0;0;0;0;48;0;0;0;0;0;36;0;39;0;86;15;0;0;0;0;93;0;33;9;0;0;0;74;34;0;33;0;0;25;32;22;53;51;0;0;1;0;0;0;0;0;0;11;0;0;11;0;4;38;0;0;0;32;0;0;0;0;33;5;6;0;42;24;0;0;14;20;0;0;0;7;0;0;0;3;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;35;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;4;10;52;0;0;0;8;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;0;0;0;0;0;2;2;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F2A17";681;491;510;313;197;187;211;647;138;67;0;495;0;0;193;380;107;33;89;110;76;124;0;0;178;0;0;38;18;234;26;92;213;0;178;58;0;0;291;0;185;83;27;46;0;0;136;0;7;0;84;161;0;220;0;227;0;0;12;0;0;83;5;6;59;46;0;0;0;1;0;0;166;10;0;0;0;2;26;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;58;0;26;87;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;22;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;3;0;0;0;0;0;18;8;1;0;0;0;0;0;0;2;26;0;17;2;0;0;0;0;2;0;0;0;0;16;0;0;2;0;0;4;0;0;0;0;0;0;0;0;2;0;0;6;0;0;0;0;2;0;0;0;0;0;0;0;4;0;44;0;8;0;0;20;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F2F18";672;538;507;375;36;73;50;37;36;0;3097;34;17;0;85;20;36;32;0;20;0;80;12;0;42;9;0;121;20;75;17;59;12;62;0;0;82;0;193;4;0;0;41;38;0;810;10;0;0;38;17;21;30;119;614;121;0;0;0;0;0;15;0;0;34;0;0;0;51;1;0;0;73;0;0;0;0;0;0;0;0;56;0;82;0;0;0;27;0;0;77;0;32;94;65;1;70;29;0;27;0;0;0;0;110;0;35;14;0;0;0;0;6;0;14;0;0;8;0;43;7;0;0;20;0;0;0;5;0;84;0;0;0;5;37;2;0;0;78;0;38;61;0;41;1;65;0;0;0;0;10;42;7;0;0;0;12;0;0;0;87;0;8;17;25;0;0;0;0;21;2;0;0;0;0;2;0;24;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;52;0;6;37;0;0;0;0;0;0;28;0;7;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;2;0;19;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F2A18";6340;4775;4375;2980;948;707;668;133;237;291;0;96;0;0;233;99;168;252;210;161;168;174;0;0;172;0;0;354;222;48;182;194;132;246;0;162;268;0;37;0;0;149;123;42;0;0;85;0;136;102;153;90;87;46;0;73;0;0;88;0;0;97;42;99;106;58;0;0;0;80;0;16;0;64;0;23;0;55;101;0;68;37;0;0;0;0;0;0;0;24;0;0;30;0;0;56;0;0;52;21;0;0;0;0;73;0;0;35;0;49;0;0;8;0;33;0;0;0;0;0;42;17;0;29;0;0;56;18;78;26;32;0;0;9;35;5;14;26;69;27;1;53;0;0;11;43;0;12;0;0;0;0;8;8;0;20;96;7;0;0;0;0;0;0;0;0;0;61;0;0;5;0;0;0;0;3;0;0;54;5;24;0;28;0;0;0;0;3;12;0;0;0;0;0;0;11;0;0;0;11;24;0;0;26;2;15;0;0;0;0;0;2;0;0;0;0;0;0;12;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;18;0;0;0;0;0;0;0;0;0;0;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F3A17";368;286;235;155;82;53;61;231;52;115;0;231;0;0;73;190;42;0;80;32;80;0;0;0;49;0;0;0;0;92;0;0;82;56;58;35;0;0;180;0;56;24;0;0;0;0;68;0;0;0;27;58;0;128;0;119;0;0;18;0;0;25;0;3;24;18;0;0;0;0;0;0;85;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;16;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1;0;29;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F3F18";1118;949;851;517;165;104;117;69;75;16;596;52;12;0;382;48;61;51;0;55;0;344;5;23;308;7;0;43;55;64;37;68;109;38;90;50;28;0;156;5;37;65;12;49;0;70;64;0;11;14;65;54;15;113;69;123;0;11;17;0;0;72;0;13;54;0;0;0;197;10;0;0;74;7;0;0;0;2;22;0;11;39;0;31;66;0;0;22;0;0;187;0;27;153;32;6;33;45;0;28;0;23;0;0;134;0;30;36;0;0;0;0;3;0;17;0;0;24;0;6;4;42;0;56;0;0;64;9;0;106;0;0;0;4;69;4;0;0;76;55;28;86;0;0;2;122;0;0;0;0;0;0;7;0;0;0;0;0;0;0;111;0;18;0;0;25;0;27;0;0;0;0;0;0;0;3;0;0;0;7;0;0;0;0;26;9;0;16;0;0;0;12;0;0;0;0;0;0;15;0;0;0;16;1;0;7;0;0;28;0;19;12;0;0;0;0;0;0;0;0;4;0;14;1;0;0;0;0;0;0;0;1;1;0;0;0;42;0;0;0;0;0;0;0;0;0;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F3A18";1363;1001;921;584;187;110;118;42;85;1731;0;29;0;0;132;37;69;47;1214;48;1116;116;0;0;86;0;0;1332;46;0;49;30;62;951;21;20;946;0;364;0;0;8;545;0;0;0;43;0;16;433;53;38;366;214;0;185;0;0;14;65;0;44;43;16;64;53;0;0;0;20;0;0;165;8;0;0;0;9;470;0;9;164;0;0;0;0;0;0;0;0;0;0;152;0;0;12;0;0;21;111;0;0;0;0;35;16;0;25;0;72;17;11;63;0;112;0;0;0;0;0;82;0;0;0;0;0;23;76;0;0;0;0;0;39;0;20;48;88;0;0;0;0;0;0;0;0;0;19;0;30;0;0;3;43;0;0;10;30;0;0;0;0;0;0;0;0;50;0;0;0;15;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;14;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F4A17";89;66;69;35;68;0;0;103;8;119;0;69;0;0;0;64;7;0;92;10;112;91;0;0;0;0;0;0;0;0;0;0;80;73;27;0;0;0;198;0;86;24;0;0;0;0;68;0;0;0;9;79;0;149;0;113;0;9;0;0;0;5;0;0;11;0;0;0;0;0;0;0;101;0;7;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;10;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F4F18";1312;1031;937;613;197;134;136;70;57;0;663;59;16;0;366;62;44;54;0;47;0;325;4;0;267;4;0;79;35;0;38;120;117;0;98;95;48;0;117;3;47;79;0;0;8;111;89;0;6;0;66;79;0;86;75;79;24;0;10;0;0;33;0;6;62;97;0;0;204;6;0;0;41;8;0;0;0;2;0;0;10;36;0;25;0;0;0;0;0;0;146;0;0;130;7;8;11;56;102;16;0;0;0;0;126;0;35;32;0;0;0;0;0;0;0;0;0;16;43;7;0;27;0;19;0;0;78;0;0;82;0;0;24;0;56;0;0;0;104;0;12;75;0;0;3;85;0;0;0;0;0;0;8;0;0;0;21;0;0;0;78;0;34;0;0;0;0;27;0;0;0;0;0;0;0;6;0;0;37;5;0;0;34;0;25;7;0;12;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;15;8;59;9;0;0;0;0;0;0;0;0;0;17;0;3;16;0;0;0;0;0;0;0;8;34;0;0;0;0;28;0;0;0;0;0;0;0;10;0;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"F4A18";3502;2506;2419;1446;650;483;464;175;227;385;0;111;0;0;507;115;186;177;288;174;265;436;0;0;389;0;0;290;104;0;108;131;206;221;67;98;232;0;101;0;0;86;110;93;0;0;153;0;71;110;219;128;113;67;0;81;0;0;60;0;0;163;0;62;152;68;7;0;0;61;9;0;53;40;19;38;0;35;154;42;37;56;0;0;42;0;0;0;0;115;0;0;39;0;8;33;0;0;50;34;0;0;0;0;41;6;0;54;0;185;0;0;17;0;43;0;0;0;0;0;36;16;0;0;45;0;15;33;52;31;0;0;0;7;36;9;23;25;0;0;1;32;0;0;22;0;32;4;0;0;0;0;12;14;0;0;0;17;0;0;0;0;0;5;22;0;18;25;0;0;6;0;0;0;0;5;0;0;13;12;0;0;0;0;0;0;0;4;17;0;0;0;0;0;0;0;0;0;2;25;27;0;0;0;6;17;0;0;0;0;14;2;7;0;0;5;0;0;0;0;0;0;0;4;0;12;0;0;0;0;0;0;0;44;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;14;5;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;9;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
